Store Number,City,Transaction_Count,Total_Revenue,Total_Bottles_Sold,Average_Transaction_Value,Average_Bottles_Per_Transaction,Average_Bottle_Retail,Premium_Product_Share,Unique_Products,Unique_Categories,Cluster,Cluster_Name,PCA1,PCA2
10563,EVANSDALE,5,575.13,24,115.026,4.8,37.124,0.6,5,4,0,Premium Retail Stores,-2.4585384555874503,3.1827664013666292
10567,WEST BEND,5,429.69,19,85.938,3.8,22.348,0.8,5,4,0,Premium Retail Stores,-2.713681523730626,2.4765682597172125
10573,BETTENDORF,17,2803.59,129,164.91705882352943,7.588235294117647,24.515882352941176,0.47058823529411764,17,13,0,Premium Retail Stores,-0.07659212404527505,1.6431809804740853
10580,MUSCATINE,6,353.4,21,58.9,3.5,36.53333333333333,0.5,6,6,0,Premium Retail Stores,-2.6248208832693463,2.3925872662022094
10585,MOUNT PLEASANT,6,426.85,28,71.14166666666667,4.666666666666667,16.363333333333333,0.16666666666666666,6,6,1,Standard Neighbourhood Stores,-2.8441667413899734,-0.24507714165103955
10593,HIAWATHA,5,1421.94,294,284.38800000000003,58.8,20.922,0.2,5,5,1,Standard Neighbourhood Stores,-0.8562393611848096,3.879399996337469
10598,SPENCER,7,690.98,44,98.71142857142857,6.285714285714286,18.284285714285712,0.2857142857142857,7,6,0,Premium Retail Stores,-2.2401196078445755,0.47913300140681536
10600,AMES,8,590.27,69,73.78375,8.625,25.3125,0.625,8,8,0,Premium Retail Stores,-1.6753376600234464,2.115922926632087
10602,DES MOINES,6,1787.5,146,297.9166666666667,24.333333333333332,13.746666666666668,0.5,6,6,0,Premium Retail Stores,-1.0558920132745326,2.654984261191495
10606,COUNCIL BLUFFS,6,336.99,44,56.165,7.333333333333333,21.19333333333333,0.16666666666666666,6,6,1,Standard Neighbourhood Stores,-2.7114707492991728,0.1918801121799958
10609,CEDAR FALLS,5,388.31,31,77.662,6.2,13.952000000000002,0.2,5,5,1,Standard Neighbourhood Stores,-2.996818158919622,-0.16532208506907564
10610,DENVER,6,614.8199999999999,34,102.46999999999998,5.666666666666667,20.993333333333336,0.3333333333333333,6,6,0,Premium Retail Stores,-2.4393092869831206,0.8896047936450204
10635,WATERLOO,5,538.1,56,107.62,11.2,19.128,0.4,5,3,0,Premium Retail Stores,-2.4700801424534897,1.3295134200478558
10640,WAUKEE,10,835.46,23,83.546,2.3,43.917,0.9,10,6,0,Premium Retail Stores,-1.5228031024893691,4.266416194197267
10661,STUART,5,210.35,13,42.07,2.6,22.422,0.4,5,5,0,Premium Retail Stores,-3.3911299940597526,0.847065763698968
10693,DES MOINES,7,443.1,44,63.300000000000004,6.285714285714286,11.197142857142856,0.14285714285714285,7,6,1,Standard Neighbourhood Stores,-2.6090088945267187,-0.7495909134303915
10738,CORALVILLE,6,211.13,9,35.18833333333333,1.5,23.531666666666666,0.5,6,5,0,Premium Retail Stores,-3.3193624336642285,1.141740825550823
10745,DYERSVILLE,5,604.72,19,120.944,3.8,40.714,0.8,5,5,0,Premium Retail Stores,-2.324478244943657,4.11764166311364
10752,WEST DES MOINES,7,1866.6,67,266.65714285714284,9.571428571428571,37.15714285714286,0.7142857142857143,7,6,0,Premium Retail Stores,-1.0163624412077887,4.382460526654823
2106,CEDAR FALLS,153,37566.17,2510,245.53052287581698,16.405228758169933,17.463202614379085,0.3006535947712418,118,38,2,Large High-Volume Stores,4.691950908342848,0.364984278980852
2113,GOWRIE,32,2448.72,167,76.5225,5.21875,16.3703125,0.25,26,15,3,Balanced High-Performing Stores,0.13658308364785665,-0.46820558325851164
2130,WATERLOO,167,60151.44,3782,360.1882634730539,22.646706586826348,17.618023952095808,0.2634730538922156,110,41,2,Large High-Volume Stores,5.314029614323571,1.0362369984662512
2152,ROCKWELL,16,693.06,48,43.31625,3.0,14.98875,0.125,13,9,1,Standard Neighbourhood Stores,-1.7474403609511995,-0.9932327344438852
2178,WAUKON,67,8638.44,544,128.93194029850747,8.119402985074627,16.641940298507464,0.23880597014925373,65,32,3,Balanced High-Performing Stores,2.466606130544358,-0.5536873962082188
2190,DES MOINES,601,102943.43000000001,6672,171.28690515806989,11.101497504159735,20.8130615640599,0.3910149750415973,474,61,2,Large High-Volume Stores,7.4369868238009635,-0.3571834289718164
2191,KEOKUK,243,39021.17,2541,160.5809465020576,10.45679012345679,17.299629629629628,0.3333333333333333,187,48,2,Large High-Volume Stores,5.339218609945704,-0.47386812135801387
2200,SAC CITY,151,10075.19,646,66.72311258278145,4.2781456953642385,17.834172185430464,0.2781456953642384,114,40,2,Large High-Volume Stores,3.4067576279644256,-1.1075779133418577
2201,CEDAR FALLS,54,23040.36,1499,426.67333333333335,27.75925925925926,18.62462962962963,0.37037037037037035,49,24,2,Large High-Volume Stores,3.3615027363836094,2.517244765612216
2205,CLARINDA,41,3606.66,295,87.96731707317073,7.195121951219512,14.161707317073171,0.17073170731707318,39,20,3,Balanced High-Performing Stores,0.9161302769036599,-0.927451255107363
2228,WINTERSET,123,9555.44,681,77.68650406504065,5.536585365853658,16.709918699186993,0.3008130081300813,109,37,2,Large High-Volume Stores,3.2176881316249264,-0.93875044373452
2233,SPIRIT LAKE,64,7752.56,519,121.13375,8.109375,18.46109375,0.390625,60,31,3,Balanced High-Performing Stores,2.423250729921124,0.0989448057864048
2238,ALTOONA,9,2115.64,110,235.0711111111111,12.222222222222221,27.776666666666667,0.4444444444444444,7,5,0,Premium Retail Stores,-1.009437329621774,2.677699681322145
2248,DES MOINES,174,25718.18,1201,147.80563218390805,6.902298850574713,24.859942528735633,0.5344827586206896,158,47,2,Large High-Volume Stores,4.805046053932553,0.6760146410371605
2285,IOWA CITY,162,30472.71,1598,188.10314814814814,9.864197530864198,22.809135802469136,0.4567901234567901,152,46,2,Large High-Volume Stores,4.8967006687213885,0.6031458716701159
2290,STORM LAKE,126,7942.32,634,63.03428571428571,5.031746031746032,16.340555555555554,0.25396825396825395,114,38,2,Large High-Volume Stores,3.13412760079485,-1.2458103565735155
2327,CORNING,31,1483.95,168,47.869354838709675,5.419354838709677,15.571935483870968,0.25806451612903225,28,18,3,Balanced High-Performing Stores,0.04800038393826214,-0.6861935553495166
2353,CRESCO,43,4805.54,326,111.7567441860465,7.5813953488372094,13.76325581395349,0.18604651162790697,41,26,3,Balanced High-Performing Stores,1.357263786275323,-0.8602748745818778
2367,SHENANDOAH,12,934.9,93,77.90833333333333,7.75,12.965833333333334,0.08333333333333333,12,8,1,Standard Neighbourhood Stores,-1.5431808309768253,-0.8412400358470524
2413,DUBUQUE,64,11174.92,790,174.608125,12.34375,15.855,0.25,57,29,3,Balanced High-Performing Stores,2.608386622464872,-0.10270238350946854
2445,OAKLAND,83,4551.41,349,54.83626506024096,4.204819277108434,16.436265060240963,0.26506024096385544,64,30,3,Balanced High-Performing Stores,1.9661499378074028,-1.0283890277163086
2448,INDIANOLA,92,4899.11,318,53.25119565217391,3.4565217391304346,15.188478260869564,0.2717391304347826,80,35,3,Balanced High-Performing Stores,2.268471060718966,-1.2598798127428974
2459,GUTHRIE CENTER,58,4801.67,421,82.78741379310345,7.258620689655173,13.357931034482759,0.15517241379310345,47,20,3,Balanced High-Performing Stores,1.360928152524127,-1.1466988894906738
2460,HAMPTON,53,6660.18,501,125.66377358490567,9.452830188679245,16.82188679245283,0.22641509433962265,51,29,3,Balanced High-Performing Stores,2.0243756026363964,-0.4247223224976543
2465,DUBUQUE,197,27459.07,1518,139.38614213197968,7.7055837563451774,19.81913705583756,0.350253807106599,170,41,2,Large High-Volume Stores,4.614236121132695,-0.3138814616086905
2475,WEST BEND,27,3036.29,187,112.45518518518519,6.925925925925926,17.55222222222222,0.25925925925925924,26,19,3,Balanced High-Performing Stores,0.40896751528372915,-0.11212489385297765
2478,ALTOONA,49,8792.33,483,179.435306122449,9.857142857142858,19.625714285714285,0.42857142857142855,38,27,3,Balanced High-Performing Stores,2.1027911327101694,0.8385245986891481
2487,ANAMOSA,59,3474.88,259,58.89627118644068,4.389830508474576,13.90677966101695,0.2033898305084746,53,22,3,Balanced High-Performing Stores,1.1767007235820803,-1.238082198540841
2498,ARLINGTON,9,302.62,30,33.62444444444444,3.3333333333333335,10.604444444444445,0.0,9,6,1,Standard Neighbourhood Stores,-2.847779793278114,-1.64020879212322
2500,AMES,373,58497.96,3813,156.83099195710454,10.222520107238607,16.486005361930296,0.24396782841823056,311,58,2,Large High-Volume Stores,6.3477550577649895,-1.1350492908875358
2501,AMES,426,69532.84,4411,163.22262910798122,10.354460093896714,17.985704225352112,0.2676056338028169,354,57,2,Large High-Volume Stores,6.585761583765055,-0.9278328554191414
2502,ANKENY,344,75578.22,4438,219.70412790697674,12.901162790697674,20.66845930232558,0.35174418604651164,299,56,2,Large High-Volume Stores,6.588249284884417,0.025038849003214948
2503,ANKENY,14,1096.41,103,78.31500000000001,7.357142857142857,11.696428571428571,0.07142857142857142,14,13,1,Standard Neighbourhood Stores,-1.161577321216427,-1.1035268562953937
2505,BOONE,231,25891.03,1806,112.08238095238094,7.818181818181818,18.375021645021647,0.2857142857142857,200,49,2,Large High-Volume Stores,5.001739908272069,-0.9164001873733797
2506,BURLINGTON,389,50424.25,3245,129.62532133676092,8.34190231362468,17.448380462724934,0.2750642673521851,307,56,2,Large High-Volume Stores,6.150867108495707,-1.148882214517364
2507,BURLINGTON,89,9901.09,846,111.24820224719102,9.50561797752809,12.882134831460673,0.12359550561797752,77,33,3,Balanced High-Performing Stores,2.795305352269428,-1.3449943698797722
2508,CEDAR RAPIDS,280,35695.19,2847,127.48282142857144,10.167857142857143,15.059607142857141,0.19285714285714287,234,56,2,Large High-Volume Stores,5.646282083133689,-1.4497640226136443
2509,CEDAR RAPIDS,170,18426.04,1444,108.3884705882353,8.494117647058824,14.813235294117646,0.16470588235294117,146,47,2,Large High-Volume Stores,4.332834532433744,-1.4766425837773158
2510,CEDAR RAPIDS,22,1237.5,113,56.25,5.136363636363637,13.31590909090909,0.18181818181818182,22,18,1,Standard Neighbourhood Stores,-0.47969371382601755,-1.0076523124058585
2512,IOWA CITY,507,163754.64,13430,322.9874556213018,26.48915187376726,17.13250493096647,0.2958579881656805,389,59,2,Large High-Volume Stores,7.871718667953023,0.5347159551238988
2513,IOWA CITY,222,19897.29,1445,89.62743243243244,6.509009009009009,14.558693693693693,0.1891891891891892,180,48,2,Large High-Volume Stores,4.580011666448813,-1.6833234021182633
2514,MARION,44,3179.49,300,72.26113636363635,6.818181818181818,11.829772727272728,0.11363636363636363,41,26,3,Balanced High-Performing Stores,1.063086181873544,-1.4915649255726828
2515,MASON CITY,461,55354.95,3954,120.07581344902385,8.577006507592191,16.68459869848156,0.24945770065075923,390,59,2,Large High-Volume Stores,6.517269780337774,-1.4320409679261448
2517,NEWTON,247,48254.93,3458,195.3640890688259,14.0,15.698178137651821,0.22672064777327935,215,57,2,Large High-Volume Stores,5.921925124692971,-0.7653071673825138
2518,RED OAK,129,16844.9,1067,130.58062015503876,8.271317829457365,17.620232558139538,0.21705426356589147,110,37,2,Large High-Volume Stores,3.6637032267109557,-0.7735300076319239
2521,WEST DES MOINES,321,45520.81,3585,141.8093769470405,11.16822429906542,17.753208722741434,0.3115264797507788,266,51,2,Large High-Volume Stores,5.888835051474263,-0.700879963921972
2522,SPIRIT LAKE,291,40038.56,2554,137.5895532646048,8.776632302405499,18.83769759450172,0.3436426116838488,243,53,2,Large High-Volume Stores,5.707386083228591,-0.6311537500950639
2523,CENTERVILLE,110,17374.309999999998,1079,157.9482727272727,9.809090909090909,15.618818181818181,0.2727272727272727,101,43,2,Large High-Volume Stores,3.8532637443739177,-0.5802412570222966
2524,DUBUQUE,300,62341.82,4250,207.80606666666665,14.166666666666666,15.496166666666667,0.26,251,52,2,Large High-Volume Stores,6.103265981532609,-0.6000536591356697
2527,DES MOINES,238,41418.3,3526,174.0264705882353,14.815126050420169,14.713781512605042,0.18487394957983194,207,45,2,Large High-Volume Stores,5.34941004506881,-0.8939385725850422
2528,DES MOINES,299,43302.98,3728,144.82602006688964,12.468227424749164,16.369866220735787,0.2040133779264214,264,52,2,Large High-Volume Stores,5.820420612086598,-1.0996258245269088
2529,CEDAR RAPIDS,150,14912.12,1130,99.41413333333334,7.533333333333333,13.818733333333332,0.16666666666666666,127,37,2,Large High-Volume Stores,3.6549772432324286,-1.479765285480236
2532,DES MOINES,226,31315.27,2416,138.56314159292035,10.690265486725664,15.10424778761062,0.21238938053097345,175,43,2,Large High-Volume Stores,4.871951738233349,-1.0706515864223918
2534,URBANDALE,11,1312.55,82,119.32272727272726,7.454545454545454,16.245454545454546,0.36363636363636365,11,9,0,Premium Retail Stores,-1.2395546910326716,0.568004322524674
2535,WEST DES MOINES,190,21547.07,1621,113.40563157894736,8.531578947368422,15.511789473684209,0.24736842105263157,158,49,2,Large High-Volume Stores,4.656559171236016,-1.1687093152401333
2536,PLEASANT HILL,236,35895.5,2515,152.09957627118644,10.65677966101695,18.53614406779661,0.2796610169491525,208,48,2,Large High-Volume Stores,5.310356616993651,-0.5996202282659254
2537,FORT DODGE,7,1056.62,52,150.94571428571427,7.428571428571429,17.695714285714285,0.2857142857142857,7,5,0,Premium Retail Stores,-1.9901901393118835,0.7444788017430484
2538,WATERLOO,360,53048.68,3019,147.35744444444444,8.386111111111111,16.977694444444445,0.23055555555555557,309,55,2,Large High-Volume Stores,6.065007248535658,-1.229830341558378
2539,IOWA FALLS,192,29769.3,2032,155.0484375,10.583333333333334,17.092864583333334,0.2604166666666667,154,45,2,Large High-Volume Stores,4.802666441303064,-0.6541632775209918
2543,OTTUMWA,253,27018.45,1997,106.79229249011858,7.893280632411067,14.795256916996047,0.20948616600790515,217,44,2,Large High-Volume Stores,4.859715518373138,-1.4527565898614887
2544,MARSHALLTOWN,332,49148.86,3326,148.03873493975902,10.018072289156626,15.956777108433734,0.2289156626506024,285,50,2,Large High-Volume Stores,5.824791255411364,-1.154231711892166
2545,IOWA CITY,255,20507.46,1408,80.42141176470588,5.52156862745098,17.566549019607844,0.2549019607843137,219,45,2,Large High-Volume Stores,4.674639273274678,-1.328331621021799
2548,ALTOONA,318,65251.42,3969,205.19314465408806,12.481132075471699,17.57754716981132,0.27672955974842767,278,53,2,Large High-Volume Stores,6.215139417290756,-0.5051802909141136
2549,INDIANOLA,211,30617.12,2109,145.10483412322273,9.995260663507109,17.100284360189573,0.23222748815165878,184,44,2,Large High-Volume Stores,4.876989716170829,-0.8554528265490425
2550,OSCEOLA,91,7687.02,537,84.47274725274725,5.9010989010989015,16.82857142857143,0.2857142857142857,76,34,3,Balanced High-Performing Stores,2.649936449115143,-0.7901131017647739
2551,CHARITON,171,16649.26,1146,97.36409356725146,6.701754385964913,16.44719298245614,0.24561403508771928,155,45,2,Large High-Volume Stores,4.2049596388210615,-1.1966573560169977
2552,CEDAR RAPIDS,350,51180.71,3727,146.2306,10.648571428571428,16.899628571428572,0.24857142857142858,300,55,2,Large High-Volume Stores,6.135456769291604,-1.0655029616514702
2553,CRESTON,106,11299.98,765,106.60358490566037,7.216981132075472,16.193301886792455,0.20754716981132076,98,36,2,Large High-Volume Stores,3.1598533190430302,-1.025205254388032
2554,DAVENPORT,87,9115.73,797,104.77850574712643,9.160919540229886,14.477586206896552,0.10344827586206896,79,28,3,Balanced High-Performing Stores,2.555478396738963,-1.2740693562050922
2555,KEOKUK,260,35087.77,2320,134.95296153846152,8.923076923076923,16.077576923076922,0.24615384615384617,228,49,2,Large High-Volume Stores,5.3081082515736675,-1.114434063061396
2556,ESTHERVILLE,129,15561.06,1071,120.62837209302324,8.30232558139535,14.940852713178295,0.20155038759689922,115,38,2,Large High-Volume Stores,3.643633003624014,-1.107484808041123
2558,MOUNT PLEASANT,190,36567.549999999996,2499,192.4607894736842,13.152631578947368,19.15478947368421,0.26842105263157895,163,47,2,Large High-Volume Stores,5.146359404653816,-0.19720376181178842
2559,ALBIA,34,3840.78,257,112.96411764705883,7.5588235294117645,15.162058823529412,0.17647058823529413,32,19,3,Balanced High-Performing Stores,0.7318798010415447,-0.6185859477903546
2560,MARION,359,45494.28,2957,126.7250139275766,8.236768802228413,16.668356545961,0.2395543175487465,297,58,2,Large High-Volume Stores,6.065770804219355,-1.3565146058618995
2561,DES MOINES,316,85631.73,5087,270.98648734177215,16.098101265822784,17.04636075949367,0.24050632911392406,263,53,2,Large High-Volume Stores,6.4678504778316634,-0.18633979664096875
2562,FORT DODGE,94,13532.86,919,143.96659574468086,9.77659574468085,15.578297872340425,0.24468085106382978,84,35,2,Large High-Volume Stores,3.2242897609408687,-0.5976309600469334
2564,WATERLOO,55,11724.17,831,213.1667272727273,15.10909090909091,14.818181818181818,0.16363636363636364,53,27,3,Balanced High-Performing Stores,2.4837315820538657,-0.11123022942072729
2565,SPENCER,402,38480.92,2314,95.7236815920398,5.756218905472637,16.358880597014927,0.2562189054726368,313,55,2,Large High-Volume Stores,5.823382184771659,-1.578857152081739
2566,KNOXVILLE,129,17010.31,1069,131.86286821705428,8.286821705426357,17.134573643410853,0.24031007751937986,118,43,2,Large High-Volume Stores,3.929227839142288,-0.8100916013319193
2567,DAVENPORT,240,23145.02,1415,96.43758333333334,5.895833333333333,15.534291666666666,0.20416666666666666,206,50,2,Large High-Volume Stores,4.817781009376435,-1.607113049463111
2568,CEDAR RAPIDS,90,7408.9,979,82.32111111111111,10.877777777777778,10.697111111111111,0.06666666666666667,73,25,3,Balanced High-Performing Stores,2.35301027886471,-1.6877981609624397
2569,CEDAR RAPIDS,216,19464.49,1334,90.11337962962963,6.175925925925926,14.869259259259259,0.18518518518518517,174,44,2,Large High-Volume Stores,4.3679334980157,-1.6282070174353152
2571,WATERLOO,199,34585.409999999996,2371,173.79603015075375,11.914572864321608,14.959899497487438,0.22613065326633167,177,47,2,Large High-Volume Stores,5.059569703820195,-0.8445477903624776
2572,CEDAR FALLS,520,42885.42,2809,82.47196153846153,5.401923076923077,17.33878846153846,0.26153846153846155,414,55,2,Large High-Volume Stores,6.169187373147766,-1.6478898585007609
2573,MUSCATINE,380,53771.14,3485,141.503,9.171052631578947,18.14242105263158,0.3263157894736842,313,58,2,Large High-Volume Stores,6.334752149428317,-0.8488905704101368
2575,WATERLOO,99,10182.23,740,102.85080808080808,7.474747474747475,15.351111111111111,0.1414141414141414,79,35,2,Large High-Volume Stores,2.8922252144768166,-1.263262672074883
2576,STORM LAKE,270,25116.95,1531,93.02574074074074,5.67037037037037,17.911444444444445,0.3037037037037037,228,46,2,Large High-Volume Stores,4.91123490745829,-1.0942484629708185
2578,CHARLES CITY,176,26697.13,1998,151.68823863636365,11.352272727272727,15.410965909090908,0.21022727272727273,157,42,2,Large High-Volume Stores,4.573117459879879,-0.8948422989797875
2579,GRINNELL,94,13687.289999999999,787,145.60946808510639,8.372340425531915,18.45531914893617,0.3404255319148936,84,40,2,Large High-Volume Stores,3.4309471932291014,-0.15924569127774982
2582,MASON CITY,248,28417.72,2452,114.5875806451613,9.887096774193548,15.333991935483871,0.21370967741935484,207,51,2,Large High-Volume Stores,5.214627730896213,-1.335067683980547
